1321,0,126,21,6
0,10,33,-0.699999988079071,0.7,1.4,-2
1,10,54,0.100000001490116,-0.5,-0.6,-4
2,10,3,-0.899999976158142,-0.5,0.4,-6
3,10,49,-0.300000011920929,0.5,0.8,-8
4,10,69,0.5,0.6,0.1,-8
5,10,35,-0.200000002980232,-0.3,-0.1,-8
6,10,55,-0.400000005960464,0,0.4,-10
7,10,99,0,0.6,0.6,-12
8,10,5,-0.800000011920929,-0.5,0.3,-14
9,10,15,-0.100000001490116,0.6,0.7,-16
10,10,2,-0.5,-0.3,0.2,-16
11,10,64,-0.600000023841858,0.7,1.3,-18
12,10,66,0.200000002980232,-0.6,-0.8,-20
13,10,83,0.300000011920929,0.4,0.1,-20
14,10,89,-1,-0.6,0.4,-22
15,10,14,0.600000023841858,0.6,0,-18
16,10,48,0.400000005960464,0.5,0.1,-18
17,10,3,0.699999988079071,0.7,0,-14
18,10,1,0.800000011920929,0.9,0.1,-14
19,10,60,0.899999976158142,0.3,-0.6,-16
20,10,74,1,1,0,-12
21,50,29,0.400000005960464,0.9,0.5,-14
22,50,99,-0.300000011920929,0.6,0.9,-16
23,50,65,-0.899999976158142,0,0.9,-18
24,50,31,0.100000001490116,0,-0.1,-18
25,50,81,-0.800000011920929,0,0.8,-20
26,50,95,-0.699999988079071,0,0.7,-22
27,50,80,-0.400000005960464,0,0.4,-24
28,50,65,-0.5,0,0.5,-26
29,50,2,-0.200000002980232,0,0.2,-26
30,50,4,-0.100000001490116,0,0.1,-26
31,50,99,0,0,0,-22
32,50,22,-0.600000023841858,0,0.6,-24
33,50,50,0.200000002980232,0,-0.2,-24
34,50,95,0.5,0,-0.5,-26
35,50,77,0.300000011920929,0,-0.3,-28
36,50,63,-1,0,1,-30
37,50,48,0.600000023841858,0,-0.6,-32
38,50,87,0.699999988079071,0,-0.7,-34
39,50,12,0.800000011920929,0,-0.8,-36
40,50,86,0.899999976158142,0,-0.9,-38
41,50,29,1,0,-1,-40
42,100,42,-0.300000011920929,0,0.3,-42
43,100,21,-0.899999976158142,0,0.9,-44
44,100,97,-0.100000001490116,0,0.1,-44
44,100,97,-0.100000001490116,0,0.1,-44
45,100,61,-0.699999988079071,0,0.7,-46
46,100,22,-0.600000023841858,0,0.6,-48
47,100,42,0.400000005960464,0,-0.4,-50
48,100,71,-0.800000011920929,0,0.8,-52
49,100,0,-0.400000005960464,0,0.4,-54
50,100,36,0.100000001490116,0,-0.1,-54
51,100,58,0,0,0,-50
52,100,69,-0.5,0,0.5,-52
53,100,35,-0.200000002980232,0,0.2,-52
54,100,4,0.200000002980232,0,-0.2,-52
55,100,6,0.300000011920929,0,-0.3,-54
56,100,89,-1,0,1,-56
57,100,59,0.5,0,-0.5,-58
58,100,83,0.600000023841858,0,-0.6,-60
59,100,59,0.699999988079071,0,-0.7,-62
60,100,42,0.800000011920929,0,-0.8,-64
61,100,69,0.899999976158142,0,-0.9,-66
62,100,3,1,0,-1,-68
63,10,55,-0.800000011920929,0,0.8,-70
64,10,92,-0.899999976158142,0,0.9,-72
65,10,31,0.100000001490116,0,-0.1,-72
66,10,71,-0.699999988079071,0,0.7,-74
67,10,20,-0.300000011920929,0,0.3,-76
68,10,64,-0.5,0,0.5,-78
69,10,92,-0.400000005960464,0,0.4,-80
70,10,56,-0.100000001490116,0,0.1,-80
71,10,20,-0.200000002980232,0,0.2,-80
72,10,51,-0.600000023841858,0,0.6,-82
73,10,64,0,0,0,-78
74,10,28,0.800000011920929,0,-0.8,-80
75,10,52,0.200000002980232,0,-0.2,-80
76,10,95,0.300000011920929,0,-0.3,-82
77,10,12,0.400000005960464,0,-0.4,-84
78,10,21,0.5,0,-0.5,-86
79,10,3,0.600000023841858,0,-0.6,-88
80,10,15,0.699999988079071,0,-0.7,-90
81,10,36,-1,0,1,-92
82,10,52,0.899999976158142,0,-0.9,-94
83,10,27,1,0,-1,-96
